TweetNo,Label,Target,Topic,Phrase,TweetText,clean_text,label
2571,NOT,,,,"נסראללה נשאל בראיון על היחס שלהם לערביי ישראל (שאלה לא שגרתית חייב לומר): ""אנחנו לא מבקשים מערביי ישראל כלום. הם מעריכים את התנאים ואת המצב. הם אחינו ואנחנו יודעים שהם מצפים ליום שבו פלסטין תחזור להיות מהים והנהר. זה לפחות מה שאנחנו שומעים מהם בתקשורת וברשתות החברתיות""&gt;&gt;",נסראללה נשאל בראיון על היחס שלהם לערביי ישראל שאלה לא שגרתית חייב לומר אנחנו לא מבקשים מערביי ישראל כלום הם מעריכים את התנאים ואת המצב הם אחינו ואנחנו יודעים שהם מצפים ליום שבו פלסטין תחזור להיות מהים והנהר זה לפחות מה שאנחנו שומעים מהם בתקשורת וברשתות החברתיות,0
2572,NOT,,,,"נסראללה ב""ראיון סיכום השנה"" בערוץ ""אל-מיאדין"" הלבנוני: ""יורש העצר הסעודי מוחמד בן סלמאן הציע שארצות הברית תתנקש בחיים שלי, במהלך ביקורו בוושינגטון. האמריקאים הסכימו להצעה הסעודית - כאשר ישראל תבצע את המשימה"". #إسرائيل #محمد_بن_سلمان #السعودية #واشنطن #نصرالله",נסראללה בראיון סיכום השנה בערוץ אלמיאדין הלבנוני יורש העצר הסעודי מוחמד בן סלמאן הציע שארצות הברית תתנקש בחיים שלי במהלך ביקורו בוושינגטון האמריקאים הסכימו להצעה הסעודית כאשר ישראל תבצע את המשימה,0
2573,NOT,,,,"אמרתי שאנחנו מוכנים לשלם את הפיצוי והתגובה הייתה מצוינת. היו אמרו שנפגיז אפילו שזה ייפול על הבתים אבל אל תפסיק. אני מתאר לעצמי שבמלחמה הבאה שהלבבות של ערביי ישראל יהיו עמנו. הם מצפים לכל תקווה, פער והזדמנות שתשנה את מאזן הכוחות לכיוון של שחרור פלסטין",אמרתי שאנחנו מוכנים לשלם את הפיצוי והתגובה הייתה מצוינת היו אמרו שנפגיז אפילו שזה ייפול על הבתים אבל אל תפסיק אני מתאר לעצמי שבמלחמה הבאה שהלבבות של ערביי ישראל יהיו עמנו הם מצפים לכל תקווה פער והזדמנות שתשנה את מאזן הכוחות לכיוון של שחרור פלסטין,0
2574,hate,palestine,freedom,פלסטין,מהנהר עד הפאקינג ים פלסטין תהיה חינם. https://t.co/PaMldIz8yo,מהנהר עד הפאקינג ים פלסטין תהיה חינם,1
2575,NOT,,,,@YinonMagal כולם מפרגנים(אפילו עוכר ישראל כמו גדעון לוי) אתם פשוט מחפשים את השנייה וחצי שמישהו לא פרגן כדי לצייץ את זה. והשיסוי ממשיך...,כולם מפרגניםאפילו עוכר ישראל כמו גדעון לוי אתם פשוט מחפשים את השנייה וחצי שמישהו לא פרגן כדי לצייץ את זה והשיסוי ממשיך,0
2576,NOT,,,,"נסראללה מגלה שנפגש עם מנהיג חמאס, איסמאעיל הניה, כמה פעמים במהלך ביקורו האחרון בביירות ונשמע אופטימי בנוגע להחזרת היחסים בין חמאס לאסד למסלולם, אבל באותה נשימה אומר שזה ייקח זמן",נסראללה מגלה שנפגש עם מנהיג חמאס איסמאעיל הניה כמה פעמים במהלך ביקורו האחרון בביירות ונשמע אופטימי בנוגע להחזרת היחסים בין חמאס לאסד למסלולם אבל באותה נשימה אומר שזה ייקח זמן,0
2577,NOT,,,,"נסראללה במסר לערביי ישראל: ""אני מעריך שבמלחמה עתידית לבבותיהם יהיו איתנו"" מפני, שלדבריו, אלה מצפים ""לכל הזדמנות שתוכל לשנות את המשוואות באזור לטובת שחרור פלסטין"". נסראללה הוסיף: ""לפי מה שאנחנו שומעים מעמדותיהם, הם מצפים ליום שבו תשוב פלסטין להיות מהים עד הנהר"".",נסראללה במסר לערביי ישראל אני מעריך שבמלחמה עתידית לבבותיהם יהיו איתנו מפני שלדבריו אלה מצפים לכל הזדמנות שתוכל לשנות את המשוואות באזור לטובת שחרור פלסטין נסראללה הוסיף לפי מה שאנחנו שומעים מעמדותיהם הם מצפים ליום שבו תשוב פלסטין להיות מהים עד הנהר,0
2578,NOT,,,,@27g0CxjnZRBfJ34 @amit_segal היה כותב? אם ערבי היה מת? היה משווה את האלימות לבלפור?,היה כותב אם ערבי היה מת היה משווה את האלימות לבלפור,0
2579,NOT,,,,"נפתלי בנט הוא חלק בלתי נפרד מהמהחנה הלאומי ציוני. אין לזלזל בו ובמפלגתו ""ימינה"".הלוואי שהיו עוד מפלגות ציוניות איכותיות כמוה במקום הסמרטוטים של יש עתיד ושל אין תקווה לישראל. https://t.co/s17NAgTwTa",נפתלי בנט הוא חלק בלתי נפרד מהמהחנה הלאומי ציוני אין לזלזל בו ובמפלגתו ימינההלוואי שהיו עוד מפלגות ציוניות איכותיות כמוה במקום הסמרטוטים של יש עתיד ושל אין תקווה לישראל,0
2580,NOT,,,,ציוניסט ערבי מאוחד חייב להיות השם החדש. 🇦🇪 🐑 #ZionistanGate,ציוניסט ערבי מאוחד חייב להיות השם החדש,0
2581,NOT,,,,לא הבנתי ילדה ששיחקה רצח באחד החברים הכי טובים שלי העלתה תמונה עם משפט משיר של הארי היא כזאת מעצבנת אותי סעמק מי היא חושבת שהיא שאני אבין,לא הבנתי ילדה ששיחקה רצח באחד החברים הכי טובים שלי העלתה תמונה עם משפט משיר של הארי היא כזאת מעצבנת אותי סעמק מי היא חושבת שהיא שאני אבין,0
2582,NOT,,,,"@YosephHaddad @idanlandau יוסף אתה תותח ! אתה איש של אמת ! לא של שקר לא שחור ולא לבן ולכל אותם אנשים שצובט להם בלב, הבועה שלהם אוטוטו תתפוצץ להם בפרצוף, מחבל לא תישמע מהם, האדמה תבלע אותם! כל הכבוד לך!!!!",יוסף אתה תותח אתה איש של אמת לא של שקר לא שחור ולא לבן ולכל אותם אנשים שצובט להם בלב הבועה שלהם אוטוטו תתפוצץ להם בפרצוף מחבל לא תישמע מהם האדמה תבלע אותם כל הכבוד לך,0
2583,NOT,israelis,violence,פיגועים ,"@avribloch אחד חייל, השני לא. אחד חי ויש סיכוי להחזירו, השני כבר מת. וזה לא קשור להיותו מתנחל. לא זוכרים אותו כמו שלא זוכרים רבים אחרים (חילוניים, דתיים, קיבוצניקים, מושבניקים, עירוניים, גברים, נשים) שנרצחו בפיגועים.",אחד חייל השני לא אחד חי ויש סיכוי להחזירו השני כבר מת וזה לא קשור להיותו מתנחל לא זוכרים אותו כמו שלא זוכרים רבים אחרים חילוניים דתיים קיבוצניקים מושבניקים עירוניים גברים נשים שנרצחו בפיגועים,0
2584,NOT,,,,"RT @OkbiYasser: נסראללה ב""ראיון סיכום השנה"" בערוץ ""אל-מיאדין"" הלבנוני: ""יורש העצר הסעודי מוחמד בן סלמאן הציע שארצות הברית תתנקש בחיים שלי,…",נסראללה בראיון סיכום השנה בערוץ אלמיאדין הלבנוני יורש העצר הסעודי מוחמד בן סלמאן הציע שארצות הברית תתנקש בחיים שלי,0
2585,NOT,,,,"@TomerPersico תומר, שאלה כי פוסט על מפלגת העבודה מעניין כמו השפם של פרץ דאשקד. לדעתך המשטרה מנסה לטייח כרגע רצח של נער גבעות?",תומר שאלה כי פוסט על מפלגת העבודה מעניין כמו השפם של פרץ דאשקד לדעתך המשטרה מנסה לטייח כרגע רצח של נער גבעות,0
2586,NOT,,religion,נצרות,@ish_echad @Altercka תמצאו פתרון יותר יהודי ואמיתי.. גם אם הם מתנהגים כלפי החרדים כנגד אויבים... אנחנו יודעים שהם לא אויבים נגדנו. תהיה יותר יצירתי... מה לך ולנצרות...ימח שמם וזיכרם,תמצאו פתרון יותר יהודי ואמיתי גם אם הם מתנהגים כלפי החרדים כנגד אויבים אנחנו יודעים שהם לא אויבים נגדנו תהיה יותר יצירתי מה לך ולנצרותימח שמם וזיכרם,0
2587,NOT,IDF,politics,טרור,"@Onetruth011 אתה סתם מבלבל במח, עוד מהבכי והנהי הבלתי נגמר מבית המדרש שלכם. גלעד שליט היה חייל שנחטף במילוי תפקידו והוחזק בשבי ע״י ארגון טרור במשך יותר מ-5 שנים. בסוף מי שבחר לשחרר אותו במחיר לא הגיוני הוא הפטרון שלכם, כמובן בשביל לזכות בעוד כמה קולות בבחירות דאז. הוא לא מלח הארץ ולא נעליים.",אתה סתם מבלבל במח עוד מהבכי והנהי הבלתי נגמר מבית המדרש שלכם גלעד שליט היה חייל שנחטף במילוי תפקידו והוחזק בשבי ע״י ארגון טרור במשך יותר מ שנים בסוף מי שבחר לשחרר אותו במחיר לא הגיוני הוא הפטרון שלכם כמובן בשביל לזכות בעוד כמה קולות בבחירות דאז הוא לא מלח הארץ ולא נעליים,0
2588,NOT,Israeli govrnment,politics,עזה,"@ehudweissman @hagarsi @DaphnaLiel 39 מיליון דולר כל חודשיים ,זה פחות מחצי דולר לכל תושב עזה ליום. אף אחד לא מתעשר או מתחזק מזה, זה נותן להם לשמור את הראש מעל המים ולא יותר מזה, ולנו זה נותן את התקופה הכי שקטה בעשרים שנה האחרונות.",מיליון דולר כל חודשיים זה פחות מחצי דולר לכל תושב עזה ליום אף אחד לא מתעשר או מתחזק מזה זה נותן להם לשמור את הראש מעל המים ולא יותר מזה ולנו זה נותן את התקופה הכי שקטה בעשרים שנה האחרונות,0
2589,NOT,Ahmad Tibi,politics,טיבי,@YairGolan1 @NitzanHorowitz שמאל ציוני עם טיבי ביחד,שמאל ציוני עם טיבי ביחד,0
